unit_id,text,concreteness_1,concreteness_2,concreteness_3,concreteness_4,concreteness_5,avg_concreteness,url
B1794_1,An vielen Stellen sanierungsbedürftig (v.a. Unebenheiten durch Wurzeln),1,2,1,1,2,1,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-am-rhein
B1795_1,"Hier wird eine neue Bushaltestelle gabaut, damit es hübsch ist für die Klimakonferenz. Die Passagiere werden demnächst direkt aus dem Bus auf den Radweg steigen. Absolute Fehlplanung.",2,1,1,0,1,1,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/bushaltestelle-0
B1796_1,"Es sollt eine ungefährliche Möglichkeit geschaffen werden, die Innenstadt von West nach Ost im Bereich Hbf/Busbahnhof zu queren - der Weg von der Thomasstr. zur Kaiserstr. ist oft ein Wagnis und erfordert z.T. illegales Radeln (etwa durch den Busbahnhof)",1,1,0,0,1,1,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/querung-innenstadt-auf-hoehe-hbf
B1796_2,"Es sollt eine ungefährliche Möglichkeit geschaffen werden, die Innenstadt von West nach Ost im Bereich Hbf/Busbahnhof zu queren - der Weg von der Thomasstr. zur Kaiserstr. ist oft ein Wagnis und erfordert z.T. illegales Radeln (etwa durch den Busbahnhof)",1,1,2,0,1,1,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/querung-innenstadt-auf-hoehe-hbf
B1797_2,"Damit Radfahrer von ihrem Recht, auf der Fahrbahn fahren zu dürfen, Gebrauch machen können ohne von den Autofahrern gemaßregelt zu werden, bedarf es der formalen Trennung der Richtungen und damit einhergehend einem Schutzstreifen für Radfahrer, die in Richtung Stadt unterwegs sind. Eine gute Öffentlichkeitsarbeit für die Neuregelung wäre auch wichtig.",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/kaiserstrasse
B1798_2,Ein beliebter Einstieg in den Kottenforst für viele Radfahrer ist die Venner Straße. Dort ist an 2 ca. 10-15 Meter langen Stellen der Asphalt sehr schlecht und es wird immer schlimmer.,2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/asphalt-sehr-schlecht-venner-strasse
B1798_3,"Wäre schön, wenn dieser dort erneuert werden könnte.",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/asphalt-sehr-schlecht-venner-strasse
B1799_1,Gefährlicher Radweg in beiden Richtungen,1,1,1,0,1,1,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gefaehrlicher-radweg-beiden-richtungen
B1799_2,"Der Haager Weg ist in beiden Richtungen zwischen Ippendorf und Venusberg besonders in den kalten Jahreszeiten für Radfahrer ungeeignet. Aus Richtung Venusberg ist der Radweg teils schräg, so dass Schmutz, Äste, Steine bei Regen genau dort hin gespült werden und daher für Radfahrer sehr gefährlich ist. Der Radstreifen ist zudem sehr schmal und ist nicht von der Fahrbahn abgetrennt. PKW und LKW/Linienbusse nutzen den Radstreifen, um den Gegenverkehr schneller passieren zu können. Der Radstreifen hat viele Löcher und verengt sich zum Ende hin. Aus Richtung Ippendorf ist der Weg zwar von der Straße durch eine Bordsteinkante abgegrenzt. Hier teilen sich Radfahrer und Fußgänger den Weg. Dieser ist besonders im Winter sehr rutschig und wird seltenst geräumt. Am Ende des Radwegs muss der Radfahrer über einen Zebrastreifen auf die Straße fahren. Diese ist mit zahlreichen tiefen Löchern am Straßenrand nicht nur eine Zumutung für Biker, sondern auch noch gefährlich.",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gefaehrlicher-radweg-beiden-richtungen
B1800_1,"Am KAP gibt es keine Bucht für den Bus. Radfahrer müssen, wenn ein Bus an der Haltestelle steht, auf die linke Fahrspur ausweichen. Aufgrund der hohen Verkehrsdichte und der hohen Geschwindigkeiten, die hier gefahren werden, ist die Situation für Radfahrer sehr gefährlich.",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/bushaltestelle-1
B1801_1,gefährlicher Begebnung,1,0,0,0,0,0,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gefaehrlicher-begebnung
B1801_2,"Die PKW, linksabbieger, die mir entgegenkommen biegen ohne Rücksicht vor mir in die Dorotheenstrasse und nehmen mir die Vorfahrt. Oder mir nachfolgende KFZ, überholen auf der sehr schmalen Strasse, wo Radfahrer auch entgegen der Einbahnstrasse fahren dürfen, in einem viel zu kleinem Abstand.",2,2,2,0,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gefaehrlicher-begebnung
B1801_3,Vorschlag: Deutlicher auf entgegenkommende Radfahrer hinweisen oder Fahrradspur auf Strasse markieren. Extra Ampel für Radfahrer mit Vorrangschaltung.,2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gefaehrlicher-begebnung
B1802_1,Schlaglöcher und Scherben (Glascontainer),0,1,0,0,1,0,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schlagloecher-und-scherben-glascontainer
B1802_2,"Teilabschnitt zwischen Katzenburgweg und Kekuléstraße weist diverse Schlaglöcher/Absenkungen des Asphalts auf. Als Fahrradfahrer fährt man hier momentan am besten in der Mitte der Straße, dann kann man auch den Scherben am Glascontainer ausweichen, die dort häufig anzutreffen sind.",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schlagloecher-und-scherben-glascontainer
B1803_1,Vorgelagerte Haltezone für Fahrräder,0,0,1,0,1,0,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/vorgelagerte-haltezone-fuer-fahrraeder
B1803_3,"Sollte die Fläche für Radler eingerichtet worden sein, die vom Kaiser-Karl-Ring aus nach links wollen macht es nur Sinn, wenn man das auf der Strasse durch entsprechende Markierungen erkennt.",1,2,2,1,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/vorgelagerte-haltezone-fuer-fahrraeder
B1803_4,"Eine extra Ampel für Radler steht ja bereits auf der gegenüberliegenden Seite, so dass die Fahrradfahrer sehen könne, wann sie fahren dürfen. Oder mann entfernt diese Flächen besser, weil es einfach Verwirrung stiftet.",2,2,1,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/vorgelagerte-haltezone-fuer-fahrraeder
B1803_5,"Oder mann entfernt diese Flächen besser, weil es einfach Verwirrung stiftet.",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/vorgelagerte-haltezone-fuer-fahrraeder
B1805_1,Fehlende Radwegmarkierung,0,1,0,2,2,1,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlende-radwegmarkierung
B1805_3,"Die Friesdorferstraße ist breit genug, um dort beidseitig einen Radweg zu markieren - und das sogar, ohne den Autoverkehr großartig zu beeinträchtigen.",2,2,2,1,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlende-radwegmarkierung
B1806_1,Schlaglöcher,0,2,0,0,0,0,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schlagloecher
B1808_1,Die extra eingerichtete Ampel für Fahrradfahrer an der Kreuzung Budapester Straße/Thomas-Mann-Str. ist fast nutzlos. An dieser Stelle darf man im Grunde genommen nur rechts abbiegen (nach links in die Thomas-Mann-Str. und geradeaus weiter auf der Budapester Str. ist die Einfahrt verboten).,2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/wofuer-ist-die-ampel-dieser-stelle
B1808_2,"Ein Stoppschild für Radfahrer an dieser Stelle würde genügen. Falls die Fahrt geradeaus oder nach links in Zukunft ermöglicht würde, wäre die Ampel wieder sinnvoll, aber am besten durch einen grünen Abbiegepfeil zu ergänzen.",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/wofuer-ist-die-ampel-dieser-stelle
B1809_1,Radweg nicht vorhanden,0,2,1,2,2,1,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-nicht-vorhanden
B1809_2,Die Einbahnstraße Am Boeselagerhof ist für Radfahrer in entgegengesetzter Fahrtrichtung lediglich freigegeben. Dies ist der einzige Anschluss vom Rheinufer zur Kennedybrücke Richtung Beuel und auch für PKWs die einzige Wendemöglichkeit in Richtung Belderberg. Busse und PKWs biegen mit hoher Geschwindigkeit in diese Straße ein.,2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-nicht-vorhanden
B1809_4,Auf dem Bürgersteig wäre genug Platz - dieser wird allerdings von der Oper als Parkplatz genutzt.,2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-nicht-vorhanden
B1810_1,Gefährliche Dooring-Zone und Bahnschienen,0,1,1,0,1,1,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gefaehrliche-dooring-zone-und-bahnschienen
B1810_2,"Wenn man als Radfahrer die gefährliche Dooring Zone zwischen Parkplätzen und Bahnschiene vermeiden möchte, muss man in der Fahrbahnmitte fahren und wird dann von Autofahrern bedrängelt und angehupt.",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gefaehrliche-dooring-zone-und-bahnschienen
B1810_3,"Die Friedrich-Breuer-Straße sollte zur Fußgängerzone umgewandelt werden, durch die auch Busse und Bahnen in Schrittgeschwindigkeit fahren dürfen (siehe Beispiel Speyer).",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gefaehrliche-dooring-zone-und-bahnschienen
B1811_1,Wegeführung unglücklich,0,0,0,0,0,0,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/wegefuehrung-ungluecklich
B1811_2,"Die Straßenecke Oscar-Romero-Straße/Ollenhauerstraße ist sehr unglücklich gestaltet, weil zu eng. Durch die Lage der Ampeln im Zusammenspiel mit der Ausbuchtung des Grünstreifens (mit Einfassung und Ziergeröllstein) und dem erhöhten Bordstein in der Kurve werden Radfahrer, die von Nord und Süd kommen, immer auf einen Kollisionskurs geschickt.",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/wegefuehrung-ungluecklich
B1812_1,Unübersichtliche Engstelle,0,0,0,1,1,0,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/unuebersichtliche-engstelle
B1812_3,"Die Auffahrt sollte breiter und damit übersichtlicher gestaltet werden. Eine kurzfristige Maßnahme wäre, die Büsche/Sträucher zurückzuschneiden und auch das kniehohe Geländer zu entfernen, damit das Ausweichen erleichtert wird.",2,1,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/unuebersichtliche-engstelle
B1812_4,In der dunklen Jahreszeit ist der Bereich der Auffahrt nach der Brücke über die Petra-Kelly-Allee außerdem nur sehr schlecht beleuchtet.,2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/unuebersichtliche-engstelle
B1812_5,"Eine zusätzliche Straßenlaterne wäre gut. Wenn dann noch die durch Wurzeln verursachten Unebenheiten ausgebessert würden, wäre das perfekt.",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/unuebersichtliche-engstelle
B1813_2,"Die Markierug des Radwegs ist auf der Maxstraße zwischen Weiherstraße und Berliner Paltz nicht eindeutig. In Richtung Weiherstraße ist das Befahren des seperaten Radwegs nicht gesattet. Dennoch kommt es häufig vor, dass Radfahrer den Weg in diese Richtung benutzen obwohl das Befahren der Straße hier unproblematisch ist.",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/markierung-nicht-eindeutig
B1813_3,Eine eindeutige Markierung des Radwegs (direkt ab Berliner Platz auch Markierungen auf der Straße in Richtung Weiherstraße) könnte hier Abhilfe schaffen.,2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/markierung-nicht-eindeutig
B1814_1,"... dass hier im Baustellenbereich die Ausweisung als Fahrradstraße zurückgenommen wurde. Aber immerhin löblich ist, dass ich als Radfahrer diesen Bereich in beide Richtungen auf der Fahrbahn benutzen darf - was ich gerne annehme!",2,2,2,1,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schade
B1815_2,"Der Gehweg zwischen der Stephanstraße und dem Durchgang zum Oberer Lindweg wird gnadenlos zugeparkt. Kinder auf Fahrrädern, Rollstuhlfahrer und Kinderwagen haben hier keine Chance den Gehweg zu benutzen und müssen auf die Straße ausweichen. Insbesondere auf der nördlichen Seite.",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/kinder-auf-fahrraedern-rollstuhlfahrer-und-kinderwagen-haben-hier-keine
B1815_3,Bitte ein Parkverbotsschild aufstellen.,2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/kinder-auf-fahrraedern-rollstuhlfahrer-und-kinderwagen-haben-hier-keine
B1816_1,"Ich sehe den Sinn und Nutzen dieser Ampel, wenn es um die Fahrt von der Sternenburgstraße geradeaus in die Lotharstraße geht (da meist kein kreuzender Verkehr, der in die Sackgasse abbiegt). Jedoch frage ich mich jedes Mal, ob die Ampel auch dazu gedacht ist, uns Radfahrern ein frühzeitiges Abbiegen nach links in die Argelanderstraße zu ermöglichen - weil man so nämlich in den Gegenverkehr aus der Lotharstraße kommt.",2,1,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/erlaeuterung-zur-fahrradampel
B1817_1,Weiherstraße als Fahrradstraße,0,2,1,1,2,1,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/weiherstrasse-als-fahrradstrasse
B1817_2,"Die Weiherstraße wird von vielen Radfahrern genutzt, um von der Franzstraße (oder Bornheimer Straße) aus den Radweg auf der Maxstraße (in Richtung Innenstadt/ Sterntorbrücke) zu erreichen. Soweit ich weiß, ist die Weiherstraße nicht als Fahrradstraße ausgewiesen und die Nutzung in Richtung Maxstraße somit eigentlich nicht legal.",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/weiherstrasse-als-fahrradstrasse
B1817_3,"Es wäre schön, wenn auch die Weiherstraße (komplett oder zumindest von Franzstraße bis Maxstraße) als Fahrradstraße eingerichtet oder die Befahrung Richtung Maxstraße auf anderem Weg legalisiert werden könnte.",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/weiherstrasse-als-fahrradstrasse
B1818_1,Asphalt ddecke hat eine Vertiefung,0,2,1,1,1,1,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/asphalt-ddecke-hat-eine-vertiefung
B1818_2,"Im Kreisel in Dransdorf befindet sich eine Vertiefung, welche genau in der Fahrspur befindet, wenn man von der Grootestr. auf die Siemsnsstr. Richtung Messdorfer Feld abbiegen will.",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/asphalt-ddecke-hat-eine-vertiefung
B1818_3,Diesen bitte entfernen.,2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/asphalt-ddecke-hat-eine-vertiefung
B1819_1,Weg über das Messdorfer Feld ein einziges Schlagloch,1,2,1,1,2,1,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/weg-ueber-das-messdorfer-feld-ein-einziges-schlagloch
B1820_1,"Kölnstraße, stadteinwärts: Fuß- und Radfahrweg laufen getrennt von der Autofahrbahn. Das ist erst einmal gut, aber leider ist der Bereich durch Büsche und Bäume voneinander getrennt worden. Das schränkt das Blickfeld der Autofahrer ein, die von der Fahrbahn über den Fuß-/Radweg auf einen der Parkplätze der dort angesiedelten Geschäfte einbiegen. Sehr gefährlich.",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/sichtbarkeit
B1821_1,Radfahrerspur durchsetzt mit Hubbeln und Schlaglöchern.,1,2,1,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrerspur-durchsetzt-mit-hubbeln-und-schlagloechern
B1821_2,Kommend von der Kreuzung Rathaus Hardtberg bis zur ZAV ist der Radweg voller Hubbel und Schlaglöchern.,2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrerspur-durchsetzt-mit-hubbeln-und-schlagloechern
B1822_1,Radweg auf der Brücke Richtung Buschdorf in teils schlechter Qualität,2,1,2,1,1,1,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-auf-der-bruecke-richtung-buschdorf-teils-schlechter-qualitaet
B1822_2,"Der Radweg auf der Brücke Richtung Buschdorf ist in teils schlechter Qualität, voller Hubbel und Löcher.",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-auf-der-bruecke-richtung-buschdorf-teils-schlechter-qualitaet
B1823_2,Die Ampel ist bis 6:00 abgeschaltet (gelbes Blinklicht) ab 6:00 ist die Ampelanlage verkehrsabhängig geschaltet - Ein Fahrrad löst aber keine Grünphase aus und Autos fahren da noch kaum.,2,2,2,1,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelanlage-reagiert-nicht-auf-fahrraeder
B1823_3,Vorschlag: Entweder länger abgeschaltet lassen oder die Ampel auf Dauerbetrieb ohne Sensorsteuerung umschalten. Alternativ: zusätzliche Fahrradmessschleife,2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelanlage-reagiert-nicht-auf-fahrraeder
B1824_1,Gefährliche Verkehrsführung am Brückenforum,0,1,1,0,1,1,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gefaehrliche-verkehrsfuehrung-am-brueckenforum
B1824_2,Die von der Kennedybrücke kommenden Radfahrer werden von rechtsabbiegenen PKW übersehen. Gleichzeitig sind die Radfahrer auf der folgenden Verkehrsinsel eine Gefahr für die Fußgänger.,2,1,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gefaehrliche-verkehrsfuehrung-am-brueckenforum
B1827_1,"Die Fahrrad-Parksituation am Hauptbahnhof ist schon lange nicht gut. Die Abstellmöglichkeiten auf der Seite des Busbahnhofs (neben Gleis 1, Gelände der DB) zeichnen sich schon seit Jahren dadruch aus, dass sie ungepflegt sind. Neben Dreck, Müll, starkem Rattenbefall, Drogenspritzen und verrottendem Laiub stand oftmals nach Regenschauern das Wasser unter Fahrradstndern so hoch, dass man trockenen Fußes nicht an sein Fahrrad kommen konnte. Durch die Bausituationen am und um den Hauptbahnhof ist diese Situation drastisch verschärft. Als Tagespendler mit dem Zug finde ich es unzumutbar, mein Fahrrad hier irgendwo abzustellen. Die DB interessiert sich für die Radparkplätze nicht. Verrottende Fahrräder und eine schlechte Beleuchtung vervollständigen hier das Bild. Dass es meist DB-Kunden sind, die hier parken, scheint der DB egal zu sein.",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradparkplaetze-am-bahnhof
B1827_2,"Die Stadt muss hier Druck ausüben! Die Rad-Parkplätze müssen sich sowohl kurzfristig, aber auch mittel-/langfristig nach Abschluss der Baumaßnahmen drastisch verbessern, um für Radfahrer attraktiv zu sein. (Der Neubau der Radstation mit Parkplätzen ist hier sicher keine ausreichende alleinige Lösung)",2,1,1,0,2,1,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradparkplaetze-am-bahnhof
B1828_1,Unebene Fläche,0,1,0,1,1,1,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/unebene-flaeche
B1828_2,"Die Radwege auf beide Seiten der Bahnschienen sind voll mit Würzeln und dadurch ist die Straßenfläche sehr uneben, kann zu unfälle führen...",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/unebene-flaeche
B1829_2,"An dieser Stelle (wenige Meter vor der kreuzung) endet der für Fahrräder freigegebene Fußweg durch ein Verkehrszeichen Fußweg. Ein Wechsel auf die Fahrbahn ist nicht möglich, da zwischen Fuß/Radweg und Fahrbahn ein hoher Boardstein ist. Auch eine Weiterfahrt auf dem bis dahin freigegebenen Fußwqeg ist durch das neuerliche Zeichen Fußweg ohne den zusatz Fahrradfahrer frei verboten.",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlende-ueberfuehrung-fussradweg-fahrbahn
B1829_3,Daher müsste hier die Einfahrt der Fahrräder in die Kreuzung Hermann-Wandersleb-Ring/Auf dem Hügel überdacht und verändert werden.,2,2,1,0,2,1,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlende-ueberfuehrung-fussradweg-fahrbahn
B1830_1,Radweg zugeparkt,1,2,0,1,2,1,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-zugeparkt
B1830_2,Auf Höhe des Kindergartens und weiter Richtung Lotharstraße wird sehr oft der Radweg zugeparkt.,2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-zugeparkt
B1831_1,Die Bremsschwellen in der Adelheidisstraße bieten keine Möglichkeit sie als Radfahrer zu umfahren. Das macht das Fahren auf dieser Fahrradstraße nicht sehr angenehm.,2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/bremsschwellen
B1832_2,"Wenn man die Bergstrasse hinauf fährt, hat man ein langes Stück gerade auf den Berg hoch. Im letzten Bereich ist die Strecke aber nicht mehr so gut befahrbar, da die Regenrinnen und der Bodenbelag die Fahrt erschweren.",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/holprige-stellen-auf-der-bergstrasse
B1832_3,"Wenn man dieses Stück besser gestalten würde und auch im Winter die Bergstrasse räumen würde, so wäre diese sicherlich gut geeignet für Anwohner, Mitarbeiter des UKB und ambulante Patienten sowie Besucher.",1,1,1,1,2,1,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/holprige-stellen-auf-der-bergstrasse
B1832_4,"Es ist natürlich so, dass man mit einem normalen Fahrrad wegen der Steigung Probleme hat, aber ein Pedelec oder eBike schaffe die Strecke locker.",2,2,1,1,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/holprige-stellen-auf-der-bergstrasse
B1833_1,Die Bremsschwellen in der Schultheißstraße bieten keine Möglichkeit sie als Radfahrer zu umfahren.,2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/bremsschwellen-0
B1834_1,Wegweiser zur Autobahn versperrt Sicht auf die Ampel,1,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/wegweiser-zur-autobahn-versperrt-sicht-auf-die-ampel
B1834_3,Bei anderer Höhe des Wegweiser könnte man die Ampel früher sehen.,1,2,2,2,1,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/wegweiser-zur-autobahn-versperrt-sicht-auf-die-ampel
B1835_2,Die Rad und Fußwege auf der Brücke und der Zufahrt zur Brücke sind nicht besonders Breit.,1,2,2,1,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/einbahnstrasse-fuer-rad-und-fussweg-einrichten
B1835_3,"Sinnvoll wäre es, wenn Fußgänger und Radfahrer immer nur eine Richtung pro Seite gehen/fahren würden. Dieses müsste man durch Beschilderung deutlich signalisieren. Zudem wäre es auch wünschenswert, wenn nicht ortskundige Personen weitläufig mit Wegeisern zur Brücke geführt würden.",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/einbahnstrasse-fuer-rad-und-fussweg-einrichten
B1835_4,Man sucht die Auffahrten doch ein wenig in der Rheinaue.,1,2,2,1,1,1,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/einbahnstrasse-fuer-rad-und-fussweg-einrichten
B1835_5,Empfehlen würde ich eine Beschilderung ab Landgrabenweg und ab B9.,2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/einbahnstrasse-fuer-rad-und-fussweg-einrichten
B1835_6,Besonders auf der Linksrheinischen Seite findet man die Radwege vor lauter Autostrassen kaum.,1,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/einbahnstrasse-fuer-rad-und-fussweg-einrichten
B1835_7,Mit einer guten Ausschilderung kann man sicherlich viel erreichen.,1,1,2,1,2,1,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/einbahnstrasse-fuer-rad-und-fussweg-einrichten
B1836_1,Gemeinsamer Geh- und Radweg,0,2,1,2,2,1,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gemeinsamer-geh-und-radweg
B1836_3,"Vorschlag: Das Schild 240 vorziehen, vor der der Verengung, d.h. vor das Römerbad (von Süden kommend). Defakto fahren viele Radfahrer bereits so, damit würde dies für alle Verkehrsteilnehmer transparent und der gefährliche Begegnungsverkehr beim Römerbad würde entschärft.",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gemeinsamer-geh-und-radweg
B1837_2,"Wie wir alle wissen, ist er Platz auf der Brücke endlich. Sollte der Fahrradverkehr deutlich ansteigen, was wünschenswert ist, würden die engen Spuren eine Begrenzung darstellen.",1,2,2,1,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zusaetzliche-fahrradwege
B1838_2,"Diese Fahrradstraße ist eigentlich nur für Autofahrer frei, die Anlieger sind. Leider nutzen viele Autofahrer die Strecke als Abkürzung und halten sich oft nicht an die Geschwindigkeitsbegrenzung - geschweige denn, dass sie den Radfahrern Vorfahr gewähren.",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/durchfahrt-verhindern
B1838_3,"Eine gute Lösung wäre die Teilung der Strecke durch Poller hinter dem Parkplatz des Hauses Müllestumpe. Damit wäre eine Durchfahrt nicht mehr möglich, die Anlieger könnten aber alles erreichen.",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/durchfahrt-verhindern
B1839_1,Rückstau vor der Tiefgarage,0,1,1,1,2,1,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/rueckstau-vor-der-tiefgarage
B1839_2,"An der Einfahrt zur Tiefgarage Friedensplatz bildet sich oft eine Schlange wartender Autos, die dann den Radweg blockiert.",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/rueckstau-vor-der-tiefgarage
B1839_3,"Eventuell würde eine deutlichere Markierung des Radwegs etwa roter Farbe deutlicher machen, dass dort noch ein Fahrradstreifen verläuft.",1,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/rueckstau-vor-der-tiefgarage
B1840_1,Viele Wurzelstellen im Fuß-/Radweg,0,2,1,2,2,1,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/viele-wurzelstellen-im-fuss-radweg
B1841_1,Häufig Falschparker (auf Radweg),1,2,1,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/haeufig-falschparker-auf-radweg
B1841_2,"Der Radweg wird hier häufig zugeparkt, vermutlich von Kundschaft der dort befindlichen Firma.",2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/haeufig-falschparker-auf-radweg
B1842_1,Schlechte Wegqualität & Drängelgitter,0,1,1,1,2,1,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schlechte-wegqualitaet-draengelgitter
B1843_1,Grünüberwuchs,0,1,0,0,0,0,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gruenueberwuchs
B1843_3,Hier sollte (regelmäßig) zurückgeschnitten oder eine andere Bepflanzung gewählt werden.,2,2,2,2,2,2,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gruenueberwuchs
